sensor_id,timestamp,latitude,longitude,ph,turbidity,temperature,conductivity
"sensor-2","2025-12-16T20:29:49.393Z",45.747223,4.84943,6.78,2.63,18.63,1052.74
"sensor-3","2025-12-16T20:29:49.394Z",43.284223,5.369139,7.36,1.37,21.96,1334.78
"sensor-1","2025-12-16T20:29:54.399Z",48.87361,2.371617,7.29,2.58,14.94,672.21
"sensor-2","2025-12-16T20:29:54.400Z",45.777655,4.843416,6.94,3.23,16.06,1039.67
"sensor-3","2025-12-16T20:29:54.402Z",43.307668,5.372467,7.46,1.94,21.65,1390.56
"sensor-1","2025-12-16T20:29:59.408Z",48.870124,2.343352,7.29,9.57,14.17,672.53
"sensor-2","2025-12-16T20:29:59.410Z",45.774459,4.850435,6.7,2.78,18.47,1082.42
"sensor-3","2025-12-16T20:29:59.411Z",43.302279,5.387588,7.64,2.08,18.24,1436.86
"sensor-1","2025-12-16T20:30:04.418Z",48.838159,2.349319,7.42,2.96,14.17,763.02
"sensor-2","2025-12-16T20:30:04.419Z",45.744804,4.832735,7.05,3.13,16.49,1386.23
"sensor-3","2025-12-16T20:30:04.420Z",43.311412,5.371188,7.7,1.57,18.34,1499.48
"sensor-1","2025-12-16T20:30:09.422Z",48.843465,2.352031,7.08,2.09,15.47,801.58
"sensor-2","2025-12-16T20:30:09.426Z",45.773993,4.827516,7.19,3.08,18.07,1204.99
"sensor-3","2025-12-16T20:30:09.427Z",43.294454,5.364515,7.53,1.31,21.82,1568.51
"sensor-1","2025-12-16T20:30:14.423Z",48.846873,2.357121,7.19,2.73,16.93,771.53
"sensor-2","2025-12-16T20:30:14.425Z",45.778293,4.838999,6.77,3.08,17.14,1311.97
"sensor-3","2025-12-16T20:30:14.426Z",43.314648,5.361653,7.53,2.25,18.15,1369.43
"sensor-1","2025-12-16T20:30:19.434Z",48.855725,2.363294,7.2,2.77,16.99,896.97
"sensor-2","2025-12-16T20:30:19.436Z",45.769398,4.83675,6.93,3.13,18.82,1342.93
"sensor-3","2025-12-16T20:30:19.436Z",43.307813,5.380647,7.73,1.79,20.47,1332.23
"sensor-1","2025-12-16T20:30:24.440Z",48.841439,2.350711,7.33,2.31,13.57,685.52
"sensor-2","2025-12-16T20:30:24.442Z",45.781337,4.853265,7.11,3.16,18.58,1385.54
"sensor-3","2025-12-16T20:30:24.443Z",43.299027,5.371627,7.56,1.88,21,1361.44
"sensor-1","2025-12-16T20:30:29.442Z",48.836774,2.344008,7.29,2.54,16.96,630.1
"sensor-2","2025-12-16T20:30:29.443Z",45.749559,4.843069,6.97,2.94,17.85,1140.59
"sensor-3","2025-12-16T20:30:29.444Z",43.309645,5.360412,7.6,1.76,19.91,1450.43
"sensor-1","2025-12-16T20:30:34.449Z",48.867899,2.361418,7.36,2.42,14.67,921.9
"sensor-2","2025-12-16T20:30:34.451Z",45.745513,4.825465,6.85,2.81,19.45,1320.12
"sensor-3","2025-12-16T20:30:34.452Z",43.299538,5.352322,7.3,1.86,18.84,1359.98
"sensor-1","2025-12-16T20:30:39.457Z",48.865054,2.334924,6.96,2.52,14.39,821.64
"sensor-2","2025-12-16T20:30:39.458Z",45.744388,4.831796,7.26,3.03,16.78,1295.36
"sensor-3","2025-12-16T20:30:39.459Z",43.283194,5.378689,7.79,1.3,18.92,1693.08
"sensor-1","2025-12-16T20:30:44.468Z",48.850929,2.334512,7.42,2.16,13.27,802.1
"sensor-2","2025-12-16T20:30:44.470Z",45.769823,4.850935,7.21,3.1,18.66,1077.42
"sensor-3","2025-12-16T20:30:44.470Z",43.300662,5.352042,7.74,2.07,21.57,1469.95
"sensor-1","2025-12-16T20:30:49.483Z",48.837266,2.345885,7.04,2.29,16.15,693.85
"sensor-2","2025-12-16T20:30:49.485Z",45.750333,4.836119,7.21,3.3,18.15,1073.31
"sensor-3","2025-12-16T20:30:49.486Z",43.292579,5.377112,7.56,1.69,20.32,1617.98
"sensor-1","2025-12-16T20:30:54.496Z",48.840989,2.338313,7.06,2.98,15.38,636.62
"sensor-2","2025-12-16T20:30:54.499Z",45.772956,4.824714,7.12,3.25,19.73,1218.08
"sensor-3","2025-12-16T20:30:54.500Z",43.31005,5.389243,7.41,2.26,19.93,1305.12
"sensor-1","2025-12-16T20:30:59.506Z",48.8374,2.366551,7.27,2.7,14.3,729.54
"sensor-2","2025-12-16T20:30:59.509Z",45.748853,4.834138,6.82,3.42,17.63,1326.98
"sensor-3","2025-12-16T20:30:59.510Z",43.286781,5.349881,7.6,1.48,21.14,1684.25
"sensor-1","2025-12-16T20:31:04.514Z",48.866333,2.33347,7.34,2.27,16.36,926.29
"sensor-2","2025-12-16T20:31:04.516Z",45.745421,4.849513,7.29,3.41,16,1100.22
"sensor-3","2025-12-16T20:31:04.517Z",43.292221,5.351253,7.41,10.25,18.76,1690.57
"sensor-1","2025-12-16T20:31:09.528Z",48.860769,2.371451,7.21,2.66,15.97,624.59
"sensor-2","2025-12-16T20:31:09.530Z",45.771782,4.854266,6.71,2.56,19.87,1097.28
"sensor-3","2025-12-16T20:31:09.531Z",43.283855,5.354033,7.74,2.23,19.3,1499.49
"sensor-1","2025-12-16T20:31:14.528Z",48.839154,2.36984,7.13,2.29,16.83,878.97
"sensor-2","2025-12-16T20:31:14.530Z",45.775612,4.852699,6.97,3.23,19.37,1305.5
"sensor-3","2025-12-16T20:31:14.531Z",43.29787,5.377893,7.37,2,18.99,1478.04
"sensor-1","2025-12-16T20:31:19.529Z",48.87412,2.353596,7.22,2.17,16.9,645.16
"sensor-2","2025-12-16T20:31:19.532Z",45.745742,4.852134,7.09,3.39,18.99,1100.7
"sensor-3","2025-12-16T20:31:19.533Z",43.300181,5.362052,7.25,1.97,18.25,1550.23
"sensor-1","2025-12-16T20:31:24.536Z",48.87569,2.366809,7.44,2.35,15.47,849.15
"sensor-2","2025-12-16T20:31:24.538Z",45.761717,4.825824,6.81,3.03,18.2,1321.85
"sensor-3","2025-12-16T20:31:24.539Z",43.309286,5.371465,7.31,1.87,19.17,1591.05
"sensor-1","2025-12-16T20:31:29.551Z",48.867906,2.354114,7.3,2.88,16.14,941.81
"sensor-2","2025-12-16T20:31:29.553Z",45.763377,4.829863,6.97,3.17,18.82,1332.51
"sensor-3","2025-12-16T20:31:29.554Z",43.279459,5.387199,7.79,1.99,19.15,1468.74
"sensor-1","2025-12-16T20:31:34.555Z",48.866551,2.355095,7.28,2.03,15.09,625.54
"sensor-2","2025-12-16T20:31:34.559Z",45.780595,4.848717,7.06,2.79,19.87,1211.63
"sensor-3","2025-12-16T20:31:34.560Z",43.306616,5.385789,7.54,1.65,18.22,1583.36
"sensor-1","2025-12-16T20:31:39.563Z",48.8582,2.367256,6.93,2.35,16.17,850.49
"sensor-2","2025-12-16T20:31:39.564Z",45.755132,4.820816,6.81,2.82,16.11,1052.13
"sensor-3","2025-12-16T20:31:39.565Z",43.290282,5.360559,7.48,1.52,19.85,1386.97
"sensor-1","2025-12-16T20:31:44.567Z",48.856515,2.345697,7.04,2.92,15,855.11
"sensor-2","2025-12-16T20:31:44.570Z",45.770173,4.832978,6.96,3.38,19.39,1286.1
"sensor-3","2025-12-16T20:31:44.571Z",43.3011,5.367065,9.36,2.23,18.37,1581.36
"sensor-1","2025-12-16T20:31:49.578Z",48.848615,2.333439,7.2,2.57,15.26,841.2
"sensor-2","2025-12-16T20:31:49.581Z",45.779887,4.853372,6.87,3.48,19.37,1215.09
"sensor-3","2025-12-16T20:31:49.582Z",43.286125,5.378444,7.45,1.62,19.65,1369.09
"sensor-1","2025-12-16T20:31:54.590Z",48.870746,2.348101,7.38,2.42,15.95,862.21
"sensor-2","2025-12-16T20:31:54.594Z",45.760623,4.855575,6.85,3.28,18.31,1110.85
"sensor-3","2025-12-16T20:31:54.595Z",43.306241,5.355448,7.7,2.24,21.58,1504.99
"sensor-1","2025-12-16T20:31:59.601Z",48.873528,2.368579,7.08,2.09,15.56,779.85
"sensor-2","2025-12-16T20:31:59.604Z",45.768864,4.81988,6.76,2.89,18.15,1133.67
"sensor-3","2025-12-16T20:31:59.605Z",43.301599,5.355166,7.26,1.77,18.4,1387.71
"sensor-1","2025-12-16T20:32:04.607Z",48.861627,2.349153,7.34,2.23,16.07,995.85
"sensor-2","2025-12-16T20:32:04.609Z",45.748443,4.826826,6.94,2.94,18.27,1154.12
"sensor-3","2025-12-16T20:32:04.611Z",43.286564,5.362889,7.57,1.75,19.55,1370.41
"sensor-1","2025-12-16T20:32:09.618Z",48.851493,2.352108,7.4,2.89,13.87,779.28
"sensor-2","2025-12-16T20:32:09.620Z",45.781243,4.852426,6.76,3.49,17.79,1046.73
"sensor-3","2025-12-16T20:32:09.623Z",43.292417,5.381444,7.77,1.55,20.59,1673.02
"sensor-1","2025-12-16T20:32:14.623Z",48.852051,2.345763,7.29,2.34,14.26,824.59
"sensor-2","2025-12-16T20:32:14.625Z",45.783614,4.830827,7.09,2.78,19.26,1099.53
"sensor-3","2025-12-16T20:32:14.626Z",43.300703,5.350209,7.34,1.52,20.71,1628.53
"sensor-1","2025-12-16T20:32:19.631Z",48.85815,2.364494,7.46,2.43,15.41,728.45
"sensor-2","2025-12-16T20:32:19.632Z",45.767867,4.843029,7.1,2.7,19.21,1342.8
"sensor-3","2025-12-16T20:32:19.633Z",43.280258,5.355835,7.46,2.16,18.21,1441.6
"sensor-1","2025-12-16T20:32:24.646Z",48.849669,2.355961,7.46,2.01,16,868.62
"sensor-2","2025-12-16T20:32:24.650Z",45.757426,4.83113,7.17,2.78,17.67,1171.56
"sensor-3","2025-12-16T20:32:24.651Z",43.277944,5.362565,7.7,1.39,20.33,1320.19
"sensor-1","2025-12-16T20:32:29.655Z",48.870803,2.349169,7.04,2.28,16.75,663.47
"sensor-2","2025-12-16T20:32:29.657Z",45.777871,4.828135,7.03,2.95,19.49,1150.15
"sensor-3","2025-12-16T20:32:29.657Z",43.314935,5.377792,7.39,1.99,20.26,1302.35
"sensor-1","2025-12-16T20:32:34.665Z",48.854084,2.357106,7.1,2.31,15.44,978.42
"sensor-2","2025-12-16T20:32:34.668Z",45.756154,4.848777,6.92,2.61,18.28,1096.35
"sensor-3","2025-12-16T20:32:34.668Z",43.293994,5.380297,7.5,2.17,18.26,1515.65
"sensor-1","2025-12-16T20:32:39.665Z",48.876038,2.369925,6.99,2.24,15.12,783.69
"sensor-2","2025-12-16T20:32:39.668Z",45.782417,4.822215,7.3,2.53,17.17,1021.82
"sensor-3","2025-12-16T20:32:39.679Z",43.28453,5.369595,7.28,1.59,19.14,1633.76
"sensor-1","2025-12-16T20:32:44.670Z",48.866308,2.34079,6.99,2.59,-3.04,997.19
"sensor-2","2025-12-16T20:32:44.673Z",45.748025,4.82413,6.89,2.58,17.76,1219.44
"sensor-3","2025-12-16T20:32:44.675Z",43.297674,5.385554,7.36,1.54,19.68,1583.08
"sensor-1","2025-12-16T20:32:49.672Z",48.867384,2.351039,6.91,2.53,16.81,671.99
"sensor-2","2025-12-16T20:32:49.673Z",45.766198,4.832419,6.86,2.78,17.88,1342.75
"sensor-3","2025-12-16T20:32:49.674Z",43.285989,5.360576,7.43,1.33,18.86,1372.56
"sensor-1","2025-12-16T20:32:54.679Z",48.854783,2.342869,7.41,2.53,15.91,869.82
"sensor-2","2025-12-16T20:32:54.682Z",45.747191,4.836472,7.07,9.16,16.37,1315.57
"sensor-3","2025-12-16T20:32:54.683Z",43.308183,5.366389,7.51,1.66,21.14,1650.6
"sensor-1","2025-12-16T20:32:59.689Z",48.84972,2.343813,6.97,2.67,14.06,695.54
"sensor-2","2025-12-16T20:32:59.692Z",45.778623,4.822459,7.03,2.64,19.6,1195.51
"sensor-3","2025-12-16T20:32:59.694Z",43.282978,5.353238,7.36,2.17,21.1,1562.79
"sensor-1","2025-12-16T20:33:04.699Z",48.855326,2.360234,7.12,2.24,14.75,666.48
"sensor-2","2025-12-16T20:33:04.702Z",45.759571,4.85281,6.98,2.89,19.09,1237.87
"sensor-3","2025-12-16T20:33:04.703Z",43.306126,5.362661,7.42,1.43,18.38,1470.44
"sensor-1","2025-12-16T20:33:09.700Z",48.859161,2.338291,7.35,2.52,14.3,830.46
"sensor-2","2025-12-16T20:33:09.703Z",45.76119,4.822423,6.88,2.87,19.02,1338.19
"sensor-3","2025-12-16T20:33:09.705Z",43.287745,5.354365,7.25,1.83,20.96,1462.97
"sensor-1","2025-12-16T20:33:14.708Z",48.870351,2.365478,7.41,2.99,14.41,724.2
"sensor-2","2025-12-16T20:33:14.710Z",45.777081,4.850826,7.14,2.94,16.51,1375.84
"sensor-3","2025-12-16T20:33:14.710Z",43.279599,5.368193,7.72,2.03,20.55,1684.03
"sensor-1","2025-12-16T20:33:19.715Z",48.842309,2.342872,6.93,2.93,15.93,939
"sensor-2","2025-12-16T20:33:19.717Z",45.776696,4.823838,7.2,3.4,19.06,1025.07
"sensor-3","2025-12-16T20:33:19.718Z",43.278786,5.353827,7.4,1.72,18.4,1585.08
"sensor-1","2025-12-16T20:33:24.731Z",48.840457,2.366337,7.19,2.49,15.95,980.07
"sensor-2","2025-12-16T20:33:24.732Z",45.772363,4.828015,7.28,3.13,18.7,1162.83
"sensor-3","2025-12-16T20:33:24.733Z",43.303619,5.375529,7.28,1.81,21.29,4613.09
"sensor-1","2025-12-16T20:33:29.744Z",48.848306,2.370681,4.28,2.99,13.85,938.3
"sensor-2","2025-12-16T20:33:29.746Z",45.758453,4.85031,7.15,3.11,16.89,1213.74
"sensor-3","2025-12-16T20:33:29.747Z",43.305614,5.379821,7.45,2.14,18.57,1509.69
"sensor-1","2025-12-16T20:33:34.752Z",48.854308,2.35042,7.42,2.72,14.45,928.28
"sensor-2","2025-12-16T20:33:34.754Z",45.755806,4.830741,7.2,12.91,18.4,1057.55
"sensor-3","2025-12-16T20:33:34.755Z",43.304208,5.375081,7.71,2.08,21.06,1482.24
"sensor-1","2025-12-16T20:33:39.754Z",48.859035,2.359373,6.96,2.34,14.26,946.55
"sensor-2","2025-12-16T20:33:39.756Z",45.751381,4.828905,6.93,3.28,16.69,1326.77
"sensor-3","2025-12-16T20:33:39.757Z",43.292692,5.375998,7.68,2.29,19.86,1424.34
"sensor-1","2025-12-16T20:33:44.766Z",48.87319,2.350357,7.49,2.59,14.58,4747.36
"sensor-2","2025-12-16T20:33:44.769Z",45.760117,4.821224,6.84,3.12,18.45,1349.86
"sensor-3","2025-12-16T20:33:44.770Z",43.293384,5.369442,7.43,1.66,20.22,1461.6
"sensor-1","2025-12-16T20:33:49.779Z",48.845216,2.364241,7.41,2.12,15.07,921.46
"sensor-2","2025-12-16T20:33:49.782Z",45.764997,4.841609,7,2.56,18.94,1076.83
"sensor-3","2025-12-16T20:33:49.783Z",43.305424,5.378666,7.29,1.99,18.61,1652.23
"sensor-1","2025-12-16T20:33:54.782Z",48.870863,2.367923,6.98,2.59,13.08,908.5
"sensor-2","2025-12-16T20:33:54.786Z",45.751575,4.835623,7.23,3.22,18.48,1245.76
"sensor-3","2025-12-16T20:33:54.787Z",43.285582,5.359929,7.54,1.89,19.33,1365.93
"sensor-1","2025-12-16T20:33:59.785Z",48.858742,2.370592,7.4,2.5,14.48,905.16
"sensor-2","2025-12-16T20:33:59.787Z",45.74948,4.818273,7,2.57,18.83,1355.89
"sensor-3","2025-12-16T20:33:59.787Z",43.303167,5.350992,7.52,2.06,19.24,1390.11
"sensor-1","2025-12-16T20:34:04.795Z",48.842372,2.370658,7.13,2.48,16.62,812.33
"sensor-2","2025-12-16T20:34:04.797Z",45.76801,4.846922,6.76,2.79,16.98,1076.7
"sensor-3","2025-12-16T20:34:04.798Z",43.300366,5.355461,7.78,1.97,20.8,1328.47
"sensor-1","2025-12-16T20:34:09.805Z",48.86512,2.363059,7.16,2.43,13.42,938.44
"sensor-2","2025-12-16T20:34:09.806Z",45.771095,4.844986,7.06,2.52,18.3,1256.04
"sensor-3","2025-12-16T20:34:09.806Z",43.307078,5.388931,7.74,1.89,19.64,1621.45
"sensor-1","2025-12-16T20:34:14.813Z",48.856805,2.360083,7.37,2.34,14.09,971.03
"sensor-2","2025-12-16T20:34:14.814Z",45.778133,4.827511,6.99,3.06,17.17,1049.93
"sensor-3","2025-12-16T20:34:14.815Z",43.306298,5.376259,7.47,1.38,20.48,1473.47
"sensor-1","2025-12-16T20:34:19.816Z",48.849133,2.354701,7.46,2.73,13.61,842.75
"sensor-2","2025-12-16T20:34:19.817Z",45.774763,4.83331,7.14,3.41,17.88,1259.9
"sensor-3","2025-12-16T20:34:19.818Z",43.313318,5.377783,7.64,2.29,20.26,4132.07
"sensor-1","2025-12-16T20:34:24.821Z",48.865066,2.367607,7.36,2.69,15.58,832.76
"sensor-2","2025-12-16T20:34:24.822Z",45.744578,4.844455,6.9,2.94,19.17,1016.67
"sensor-3","2025-12-16T20:34:24.822Z",43.285454,5.378216,7.79,1.76,19.49,1598.87
"sensor-1","2025-12-16T20:34:29.828Z",48.854763,2.345161,7.41,2.36,30.19,728.84
"sensor-2","2025-12-16T20:34:29.830Z",45.745607,4.840348,7.29,2.83,16.69,1331.74
"sensor-3","2025-12-16T20:34:29.831Z",43.312502,5.37608,7.27,1.41,21.66,1433.61
"sensor-1","2025-12-16T20:34:34.839Z",48.864563,2.371139,7.1,2.43,14.14,764.48
"sensor-2","2025-12-16T20:34:34.840Z",45.753638,4.830023,6.75,2.75,16.86,1229.48
"sensor-3","2025-12-16T20:34:34.841Z",43.310128,5.380625,7.3,1.93,21.31,1528.04
"sensor-1","2025-12-16T20:34:39.853Z",48.838873,2.3546,7.17,2.69,13.17,778.36
"sensor-2","2025-12-16T20:34:39.854Z",45.75352,4.82906,7.01,2.78,19.02,1210.23
"sensor-3","2025-12-16T20:34:39.856Z",43.283656,5.378365,7.36,1.49,18.15,1465.78
"sensor-1","2025-12-16T20:34:44.858Z",48.855327,2.352243,7.02,2.61,15.71,968.19
"sensor-2","2025-12-16T20:34:44.860Z",45.76231,4.837107,7.05,3.01,17.77,1118.86
"sensor-3","2025-12-16T20:34:44.861Z",43.312025,5.356352,7.45,2.01,21.22,1372.74
"sensor-1","2025-12-16T20:34:49.867Z",48.858157,2.352435,7.39,13.07,14.22,900.54
"sensor-2","2025-12-16T20:34:49.870Z",45.766618,4.844871,7.24,2.96,17.78,1151.26
"sensor-3","2025-12-16T20:34:49.871Z",43.290548,5.366832,7.26,2.1,18.21,1322.76
"sensor-1","2025-12-16T20:34:54.875Z",48.859661,2.354576,7.07,2.18,13.69,663.18
"sensor-2","2025-12-16T20:34:54.876Z",45.775742,4.823307,7.04,2.86,17.04,1070.93
"sensor-3","2025-12-16T20:34:54.877Z",43.294653,5.380242,7.33,1.74,21.67,1591.86
"sensor-1","2025-12-16T20:34:59.889Z",48.845061,2.370298,7.16,2.21,13.64,710.65
"sensor-2","2025-12-16T20:34:59.891Z",45.764531,4.855438,7.04,3.28,19.52,1321.57
"sensor-3","2025-12-16T20:34:59.892Z",43.309454,5.360491,7.73,1.49,19.17,1571.31
"sensor-1","2025-12-16T20:35:04.893Z",48.859489,2.349163,7.01,2.73,15.74,814.4
"sensor-2","2025-12-16T20:35:04.895Z",45.747939,4.826942,6.83,3.08,17.1,1375.45
"sensor-3","2025-12-16T20:35:04.895Z",43.306795,5.377259,7.25,1.93,18.79,1437.95
"sensor-1","2025-12-16T20:35:09.901Z",48.855788,2.348212,6.98,2.09,16.54,922.74
"sensor-2","2025-12-16T20:35:09.902Z",45.748013,4.847295,7.09,3.02,18.97,1295.83
"sensor-3","2025-12-16T20:35:09.902Z",43.277118,5.362374,7.3,2.01,20.64,1343.32
"sensor-1","2025-12-16T20:35:14.911Z",48.869698,2.335645,7.16,2.35,15.54,817.49
"sensor-2","2025-12-16T20:35:14.913Z",45.753187,4.846799,6.87,3,19.7,1011.16
"sensor-3","2025-12-16T20:35:14.914Z",43.280873,5.386814,7.61,1.89,21.34,1698.42
"sensor-1","2025-12-16T20:35:19.921Z",48.867288,2.343409,7.18,2.24,13.91,913.72
"sensor-2","2025-12-16T20:35:19.922Z",45.752054,4.846839,6.93,11.04,18.97,1072.2
"sensor-3","2025-12-16T20:35:19.923Z",43.312373,5.38072,7.45,1.8,20.42,1397.54
"sensor-1","2025-12-16T20:35:24.931Z",48.860967,2.365644,7.29,2.2,16.85,682.66
"sensor-2","2025-12-16T20:35:24.933Z",45.766937,4.846069,6.77,3.36,18.52,1304.5
"sensor-3","2025-12-16T20:35:24.934Z",43.310956,5.367556,7.2,1.49,18.28,1675.85
"sensor-1","2025-12-16T20:35:29.936Z",48.873213,2.36419,7.27,2.31,15.74,761.71
"sensor-2","2025-12-16T20:35:29.937Z",45.749816,4.851846,6.86,2.82,18.21,1376.52
"sensor-3","2025-12-16T20:35:29.938Z",43.297102,5.380511,7.56,1.44,19.52,1487.59
"sensor-1","2025-12-16T20:35:34.938Z",48.843936,2.359534,7.09,2.67,15.23,819.78
"sensor-2","2025-12-16T20:35:34.939Z",45.760909,4.816549,6.97,3.44,16.8,1016.44
"sensor-3","2025-12-16T20:35:34.940Z",43.309803,5.362392,7.78,2.25,19.45,1420.03
"sensor-1","2025-12-16T20:35:39.938Z",48.870612,2.34073,7.39,2.27,15.4,917.43
"sensor-2","2025-12-16T20:35:39.939Z",45.776664,4.839215,6.8,2.99,19.45,1370.27
"sensor-3","2025-12-16T20:35:39.941Z",43.289624,5.351739,7.55,1.93,18.19,1371.95
"sensor-1","2025-12-16T20:35:44.947Z",48.872889,2.364839,7.02,2.94,14.46,817.8
"sensor-2","2025-12-16T20:35:44.950Z",45.750392,4.833799,6.73,2.83,17.11,1234.35
"sensor-3","2025-12-16T20:35:44.951Z",43.294492,5.356505,7.31,1.9,19.67,1579.3
"sensor-1","2025-12-16T20:35:49.952Z",48.855763,2.350629,6.94,2.31,15.62,667.98
"sensor-2","2025-12-16T20:35:49.953Z",45.765019,4.84457,6.77,2.56,17.63,1262.52
"sensor-3","2025-12-16T20:35:49.954Z",43.313873,5.356239,7.63,2.16,21.43,1502.27
"sensor-1","2025-12-16T20:35:54.952Z",48.873969,2.355051,7.04,2.26,13.99,4211.64
"sensor-2","2025-12-16T20:35:54.953Z",45.749989,4.822452,7,2.99,18.45,1118.29
"sensor-3","2025-12-16T20:35:54.954Z",43.308536,5.364043,4.05,1.89,20.37,1648.32
"sensor-1","2025-12-16T20:35:59.965Z",48.859239,2.356649,7.42,2.08,15.5,743.39
"sensor-2","2025-12-16T20:35:59.967Z",45.780734,4.834086,7.17,2.54,19.19,1117.2
"sensor-3","2025-12-16T20:35:59.968Z",43.290097,5.385276,7.45,2.25,18.97,1472.6
"sensor-1","2025-12-16T20:36:04.972Z",48.867996,2.348924,7.16,2.3,15.22,781.38
"sensor-2","2025-12-16T20:36:04.974Z",45.745752,4.834588,7.14,3.47,17,1022.43
"sensor-3","2025-12-16T20:36:04.976Z",43.27866,5.383101,7.38,1.89,18.55,1489.77
"sensor-1","2025-12-16T20:36:09.978Z",48.853549,2.346834,7.21,2.54,16.99,946.43
"sensor-2","2025-12-16T20:36:09.979Z",45.771564,4.832966,6.7,3.49,18.91,1306.31
"sensor-3","2025-12-16T20:36:09.980Z",43.297997,5.38037,7.33,1.9,20.21,1359.77
"sensor-1","2025-12-16T20:36:14.979Z",48.843833,2.356943,7.08,2.73,15.1,943.13
"sensor-2","2025-12-16T20:36:14.983Z",45.77697,4.819144,6.97,2.57,19.75,1173.79
"sensor-3","2025-12-16T20:36:14.984Z",43.296334,5.361415,7.53,1.4,18.81,1455.95
"sensor-1","2025-12-16T20:36:19.982Z",48.843282,2.337532,7.09,2.47,16.19,897.67
"sensor-2","2025-12-16T20:36:19.986Z",45.770459,4.837075,6.8,2.78,18.62,1264.26
"sensor-3","2025-12-16T20:36:19.987Z",43.300074,5.374534,7.66,1.63,20.57,1565.79
"sensor-1","2025-12-16T20:36:24.989Z",48.855516,2.349677,7.34,2.13,15.9,967.92
"sensor-2","2025-12-16T20:36:24.990Z",45.745404,4.845267,7.22,2.77,19.42,1195.41
"sensor-3","2025-12-16T20:36:24.991Z",43.290147,5.362505,7.24,1.63,19.41,1679.52
"sensor-1","2025-12-16T20:36:29.995Z",48.84362,2.343709,7.14,2.09,14.8,675.49
"sensor-2","2025-12-16T20:36:29.998Z",45.781739,4.826508,6.71,2.79,18.91,1165.32
"sensor-3","2025-12-16T20:36:30.000Z",43.277156,5.388052,7.57,2.1,18.76,1318.52
"sensor-1","2025-12-16T20:36:35.007Z",48.871912,2.341777,6.96,2.74,16.33,730.14
"sensor-2","2025-12-16T20:36:35.010Z",45.767302,4.849562,6.76,3.21,18.02,1083.61
"sensor-3","2025-12-16T20:36:35.012Z",43.279051,5.389647,7.54,2.01,21.82,1681.02
"sensor-1","2025-12-16T20:36:40.016Z",48.838409,2.358004,6.9,2.44,13.84,868.85
"sensor-2","2025-12-16T20:36:40.017Z",45.760207,4.830726,6.71,2.51,19.96,1187.05
"sensor-3","2025-12-16T20:36:40.018Z",43.290363,5.386279,7.29,2.29,19.21,1591.69
"sensor-1","2025-12-16T20:36:45.019Z",48.869679,2.353406,7.1,11.25,15.79,981.59
"sensor-2","2025-12-16T20:36:45.020Z",45.751219,4.84754,6.86,3.49,16.44,1360.46
"sensor-3","2025-12-16T20:36:45.020Z",43.28362,5.368361,7.23,2.27,18.78,1551.93
"sensor-1","2025-12-16T20:36:50.031Z",48.856953,2.366241,7.43,2.51,15.08,770.68
"sensor-2","2025-12-16T20:36:50.032Z",45.744629,4.849933,7.16,2.57,16.68,1067.64
"sensor-3","2025-12-16T20:36:50.033Z",43.309723,5.37833,7.73,2.19,20.39,1616.75
"sensor-1","2025-12-16T20:36:55.035Z",48.866576,2.354337,7.22,2.27,15.91,725.35
"sensor-2","2025-12-16T20:36:55.037Z",45.758055,4.825186,7.28,3.21,19.44,1309.86
"sensor-3","2025-12-16T20:36:55.038Z",43.302014,5.378699,7.55,1.72,21.09,1526.42
"sensor-1","2025-12-16T20:37:00.041Z",48.848893,2.351879,7.03,2.4,15.2,926.68
"sensor-2","2025-12-16T20:37:00.042Z",45.767323,4.823961,6.96,13.22,18.36,1351.47
"sensor-3","2025-12-16T20:37:00.043Z",43.313492,5.367338,7.63,1.91,19.59,1624.06
"sensor-1","2025-12-16T20:37:05.048Z",48.857793,2.365412,6.98,2.29,15.82,905.58
"sensor-2","2025-12-16T20:37:05.049Z",45.747157,4.833927,7.3,2.72,17.01,1341.57
"sensor-3","2025-12-16T20:37:05.050Z",43.301454,5.376859,7.42,1.5,19.44,1397.95
"sensor-1","2025-12-16T20:37:10.055Z",48.847563,2.355639,7.37,2.07,15.01,832.63
"sensor-2","2025-12-16T20:37:10.058Z",45.783374,4.816908,6.82,2.53,18.65,1382.09
"sensor-3","2025-12-16T20:37:10.059Z",43.278341,5.382154,7.23,1.97,19.31,1320.2
"sensor-1","2025-12-16T20:37:15.062Z",48.842343,2.357189,7.29,2.52,16.1,854.83
"sensor-2","2025-12-16T20:37:15.063Z",45.774687,4.835176,6.85,3.35,18.61,1095.25
"sensor-3","2025-12-16T20:37:15.064Z",43.29263,5.371744,7.43,2.07,20.91,1415.64
"sensor-1","2025-12-16T20:37:20.063Z",48.863776,2.352907,7.17,2.03,13.28,674.45
"sensor-2","2025-12-16T20:37:20.066Z",45.754261,4.828093,7.24,2.9,17.89,1281.5
"sensor-3","2025-12-16T20:37:20.066Z",43.29005,5.353614,7.46,1.7,21.73,1635.15
"sensor-1","2025-12-16T20:37:25.071Z",48.871454,2.359274,7.45,2.87,13.4,694.77
"sensor-2","2025-12-16T20:37:25.078Z",45.780081,4.840896,7.27,3.01,18.25,1195.46
"sensor-3","2025-12-16T20:37:25.079Z",43.302712,5.384851,7.35,1.69,19,1473.03
"sensor-1","2025-12-16T20:37:30.070Z",48.862209,2.364385,7.05,2.36,16.55,828.22
